score x y distance rotation
0.44371045 0.5581659 0.78803617 0.9656863838116765 1.5208502
0.43739888 0.5822055 0.8434555 1.0248807093357404 0.6170947
0.3332648 0.5340129 0.6887309 0.8715044772481237 1.6732502
0.5080268 0.72025174 0.7809479 1.0623757906846967 3.460877
0.47845444 0.5562077 0.7103426 0.9021937918633569 1.6988118
0.438264 0.5424102 0.6262402 0.8284839356084578 1.8306943
0.44945073 0.5296651 0.6091227 0.807202307564922 1.9065549
0.554644 0.57083 0.7542171 0.9458806876093098 1.7838459
0.5789131 0.5858568 0.8203563 1.0080737581137034 1.6898532
0.5464715 0.55497795 0.69566786 0.889918130473766 1.8517226
0.4752997 0.5465843 0.65837973 0.8556975315690979 1.4956455
0.31754607 0.6157721 0.6951361 0.9286492584958385 1.3096989
0.5827752 0.6482223 0.8641626 1.0802635323458838 1.2819946
0.49471325 0.60682094 0.858555 1.0513554815653712 1.3256625
0.41438678 0.5666602 0.6688941 0.8766545252509188 1.9312472
0.4739846 0.6598939 0.9458975 1.1533351965064138 1.0743291
0.33404332 0.57141954 0.73789716 0.9332805411417383 1.0689555
0.33077815 0.59126776 0.9004815 1.077248590262609 1.3650582
0.50957 0.6002089 0.75316155 0.9630695973675146 1.0757589
0.38323465 0.5900214 0.7839298 0.9811580712086799 1.2057439
0.70350266 0.64486474 0.84789306 1.065257309378932 0.6987752
0.6796955 0.6377543 0.9583564 1.1511635636675863 1.7939488
0.5849315 0.6434639 0.912937 1.1169152628382164 1.5704439
0.461151 0.5978373 0.62360764 0.8638842103864836 0.79271823
0.63837504 0.69708097 1.0042268 1.2224538227245427 1.6324134
0.6343169 0.654898 0.852801 1.0752492504813502 3.8198144
0.61872226 0.69554746 1.0482693 1.2580360545645544 1.579386
0.44123518 0.5915275 0.80667967 1.0003184169223667 1.1112759
0.3733687 0.57712483 0.85260975 1.029570975533741 1.7392166
0.329919 0.52121556 0.576196 0.7769604221804916 1.2074817
0.3560635 0.5363293 0.5728009 0.7846973653436764 1.0246568
0.5038264 0.58509403 0.81902885 1.0065501979584186 1.8983669
0.45766407 0.5540414 0.7836522 0.9597252743738875 0.80988
0.67516714 0.62892133 0.9126053 1.108327774282487 1.7291285
0.40771964 0.58263016 0.70642847 0.9156959480165167 0.7937672
0.68451804 0.62146837 0.8323768 1.0387848791516527 1.5217676
0.54690903 0.64635396 0.74049246 0.9829051836762569 0.73320323
0.4410047 0.60297877 0.7586335 0.9690759479631537 1.5454676
0.3692516 0.57858646 0.68569505 0.8971844767244185 1.2110814
0.54359144 0.5419281 0.7016902 0.8865975452551752 1.5186759
0.5044624 0.53695625 0.71058244 0.8906454786656712 1.2672449
0.7121476 0.54831105 0.818377 0.9850816763499894 1.5084983
0.44068888 0.54595417 0.8109239 0.9775804326071278 1.2846426
0.7071871 0.59633625 0.92541295 1.1009114823960795 2.5189786
0.4500278 0.5301044 0.86605567 1.015412763281014 1.2057661
0.37006897 0.5493495 0.66999346 0.8664156597648078 1.6591185
0.79557633 0.5692715 0.8819208 1.049692490370785 2.6438975
0.59200853 0.63038665 0.9525413 1.1422444174136064 1.5935042
0.6400368 0.59044933 0.7235483 0.9338910894262724 1.6443441
0.58421415 0.6370945 0.95977706 1.1519815166566814 1.5706998
0.56070524 0.6133683 0.83225936 1.033864723491179 2.3419647
0.5883842 0.56081426 0.75659114 0.9417763769892861 1.6908654
0.46939847 0.56533617 0.6782942 0.8829994341328969 1.5944657
0.34451848 0.5652294 0.81275797 0.9899796980404174 2.422451
0.3179728 0.5968861 0.74962026 0.9582294048402058 1.3840945
0.56233335 0.5624935 0.71004254 0.9058473284382196 1.6890033
0.48592237 0.57229346 0.7916877 0.9768773296228358 2.1244135
0.38636845 0.6219502 0.7980301 1.011767824374623 4.0409117
0.74872106 0.5769076 0.9366897 1.100095380635962 2.7147975
0.41967943 0.5501616 0.66978073 0.8667664063966436 1.9052979
0.30288208 0.63585424 0.86656255 1.0748214972691146 1.4946948
0.44264305 0.6058084 0.7624365 0.9738137584962395 2.689171
0.3288272 0.4924186 0.73987955 0.8887619475944514 2.6690397
0.36456528 0.54844373 0.813698 0.9812720909790636 1.8748277
0.33785793 0.61278087 0.7662953 0.9811772981668908 1.5524493
0.32013002 0.6235566 0.79231805 1.0082612332400025 1.215821
0.39298326 0.5992189 0.8042455 1.0029327184525465 1.9716121
0.45201337 0.6008014 0.71700615 0.9354464929040989 1.9005237
0.3858141 0.6010664 0.7415458 0.9545527536352594 1.3971095
0.48366544 0.49883595 0.8062419 0.9480840234822415 2.6060982
0.4848814 0.5097619 0.7683288 0.9220555015623657 1.5130842
0.48004964 0.6242973 0.94458145 1.1322460994775405 1.7870152
0.4273652 0.59721375 0.88288796 1.0659058902631053 1.5311359
0.4168371 0.5948372 0.823596 1.0159437412996055 2.037983
0.6511126 0.5885151 0.9557628 1.122422656854684 1.4502435
0.521112 0.56218183 0.8217487 0.9956501889439894 2.6135778
0.34793907 0.6098556 0.699635 0.9281233765045249 1.8056927
0.48603672 0.6308101 0.8193884 1.0340786489203881 1.9059912
0.45861116 0.62005305 0.9403989 1.1264172739502025 1.6425315
0.55708665 0.5765283 0.7121127 0.9162365417220655 1.7203133
0.40062505 0.619864 0.8885433 1.0833931075013676 1.7475641
0.42650935 0.57459223 0.8503505 1.026280770624593 2.0942264
0.40766317 0.5706607 0.8096923 0.9905833094154454 1.5335951
0.6039236 0.57311505 0.88942176 1.0580793306214358 2.4753933
0.47503507 0.5830205 0.79487133 0.9857653532561884 1.5056157
0.3610761 0.5130139 0.7131469 0.8784997296623287 1.4965878
0.40762216 0.5753799 0.73083204 0.9301491881246171 1.212402
0.30005202 0.5940687 0.8471023 1.0346496493998216 1.6086979
0.5653821 0.5848336 0.89412796 1.0684078003336182 2.1576836
0.42509112 0.5755801 0.76227397 0.9551722942335836 1.7516837
0.55534893 0.59059954 0.8727109 1.0537704436829383 2.5965781
0.78579104 0.5608879 0.9990226 1.1457056263357561 2.6229715
0.41366434 0.58960533 0.7323289 0.9401808555087772 1.8900342
0.7277373 0.53061694 0.9632382 1.0997190810338526 2.6024318
0.64989257 0.5388071 0.87180567 1.024869833799095 2.6157682
0.6347353 0.6063913 0.8016438 1.0051582930105454 1.1415782
0.54765683 0.62715495 0.74483335 0.9737043134478021 1.7623025
0.6079796 0.6014533 0.84396523 1.036350985899288 1.1964101
0.5483308 0.6063861 0.80997336 1.0118107109546486 1.5850012
0.37423116 0.55298656 0.7607019 0.9404581447902698 3.0720928
0.74837667 0.567398 0.9623373 1.117154260954529 2.848589
0.40709502 0.54073757 0.7982762 0.9641794242003879 1.3442941
0.3639169 0.5668861 0.7523101 0.9419821406269019 1.3482436
0.66670704 0.54669577 0.8564941 1.0160996135065579 -0.1118267
0.42088372 0.55687755 0.70275116 0.8966447275401429 1.3303485
0.71802944 0.5343658 0.8903627 1.0384086329821314 -0.20005408
0.34095904 0.608764 0.7590766 0.9730317949606601 1.4834279
0.60586387 0.57627314 0.85379547 1.0300764284203119 1.2279899
0.4994698 0.49432787 0.7404885 0.8903276382075144 3.0747833
0.5904672 0.5042826 0.7395346 0.89510470337291 0.5193391
0.58937836 0.54728013 0.86052096 1.0198097287151082 1.295101
0.39104882 0.48416042 0.7473963 0.8905124927867465 0.453542
0.323063 0.4887308 0.655293 0.8174757819131937 0.4472534
0.49244526 0.5777383 0.85382366 1.0309201493296283 0.43759805
0.6179403 0.56206715 0.8902572 1.0528425115133235 0.3900189
0.720388 0.6535319 0.86377925 1.0831521628573368 0.4621593
0.3855163 0.60005623 0.69290406 0.9166152390590174 0.93217176
0.5794439 0.6254481 0.7789535 0.9989764220211358 1.3217449
0.6434058 0.6396932 0.81115115 1.033040947976816 1.3406194
0.49710295 0.5755033 0.8227417 1.0040457661976903 1.4719406
0.7912854 0.6397706 0.8523979 1.0657807915874906 1.6713365
0.38797307 0.6030714 0.64051336 0.879745692874287 1.5514942
0.38929984 0.61222684 0.7221234 0.9467227284583487 1.638478
0.37527516 0.6222497 0.5652142 0.8406317983586405 2.174764
0.300916 0.6116093 0.6439277 0.8880927913444083 1.8132607
0.43032017 0.5524955 0.6484791 0.8519250990198947 1.4201738
0.38984162 0.5377284 0.79480976 0.9596220487425247 2.1972966
0.5241633 0.53052956 0.72084063 0.8950267235799394 2.464184
0.52572304 0.5593336 0.7777642 0.9580037994767344 2.6352656
0.3399002 0.5344806 0.63517904 0.8301336651341055 2.5777845
0.5320122 0.5433305 0.7432358 0.9206560448969086 2.426081
0.41491595 0.5596599 0.73979217 0.9276376774236085 1.5604398
0.3641142 0.6580142 0.6599027 0.9319089107368631 2.2185767
0.31208938 0.69111454 1.7092539 1.8436887052013449 -0.11446999
0.6341055 0.6268951 0.8144814 1.0278022236250863 2.4679902
0.5065676 0.5595202 0.8471839 1.0152750439367149 1.3007348
0.55013275 0.62468714 0.8014806 1.0161718216933657 2.2118409
0.31530604 0.49341872 0.8178216 0.9551409367226642 2.3731632
0.6932184 0.5538237 0.7286667 0.9152463761575453 2.3082843
0.37435305 0.5671303 0.8245701 1.0007760493718856 2.0415614
0.4684965 0.54060894 0.689799 0.8764021402100443 2.579265
0.42202348 0.67935866 0.6985409 0.9744165264135953 1.4678756
0.37084568 0.50789875 0.64896476 0.8240851705338242 2.4646683
0.6638741 0.5704899 0.69432425 0.898635013265056 0.43582973
0.5523003 0.55404246 0.7126818 0.9027061230189078 -0.56049585
0.32377878 0.50357866 0.7835473 0.9314170905117347 2.1888363
0.3974182 0.5895685 0.6226147 0.8574613940053658 0.87873054
0.3444045 0.52723444 0.70732063 0.8822010251939758 2.8372893
0.4373866 0.51716965 0.7558932 0.9158815070184442 2.6882725
0.3445439 0.6039318 0.7222532 0.9414793120718076 1.7447095
0.5851364 0.5786717 0.9061109 1.0751269021648873 2.1001575
0.3986495 0.5840628 0.673097 0.891172809441492 0.94818753
0.63059545 0.56802726 0.84083176 1.0147182231324998 1.8718503
0.37707704 0.56449056 0.7373828 0.9286457925405331 1.4638798
0.45029178 0.5790866 0.71474814 0.9198946614704883 1.2057748
0.32418707 0.5970405 0.7331009 0.9454597799783133 1.2667625
0.578798 0.6106043 0.6876864 0.9196467545012746 1.4686668
0.49766433 0.6020166 0.75013715 0.9618366655688506 1.0517511
0.6021615 0.6009344 0.63302916 0.8728390986196497 1.0442133
0.41637257 0.54633605 0.6172658 0.8243179984699297 1.2515819
0.49559194 0.55695075 0.690474 0.8871011455629546 1.0902321
0.48125944 0.6295187 0.69751066 0.939582292396888 0.82965285
0.3066953 0.5892427 0.6021345 0.8424802338633105 0.64521235
0.5565997 0.5940804 0.669188 0.8948430679768967 0.67036784
0.44914493 0.5997018 0.68819404 0.9128270725757344 0.4886664
0.34628245 0.6147163 0.5974387 0.8572101027359301 0.9762134
0.33329916 0.5641515 0.6636217 0.8710113623279798 0.5161921
0.37557092 0.6060971 0.77301013 0.982292394277088 3.0707922
0.3003274 0.57736164 0.5775923 0.8166757896134358 1.2123938
0.30014876 0.5159976 0.7569188 0.916067418828234 0.2596817
0.35988957 0.47163153 0.68932575 0.8352282715191646 1.2322837
0.46902496 0.63250196 0.74324435 0.9759461555988808 0.22494093
0.46502998 0.539705 0.7204554 0.9001874715207405 0.91898096
0.5452316 0.5879429 0.7265447 0.934635777906063 1.0882907
0.46997005 0.61875653 0.8398557 1.043176523150981 2.9843254
0.4279024 0.65946794 0.7289466 0.9829858332919955 1.715929
0.38776037 0.59575516 0.7161302 0.9315399499394981 1.8981483
0.610467 0.6499706 0.7064406 0.9599583917780017 3.6471734
0.433617 0.5307445 0.5796806 0.7859512024551435 2.656925
0.41136155 0.6094821 0.67869925 0.9121957611410375 -0.5810475
0.4231685 0.67904437 0.69598496 0.9723663510860951 1.8868172
0.7610338 0.6749639 0.8509126 1.0861069800863923 1.9303304
0.3219007 0.60721844 0.64900655 0.8887765340693686 2.1915624
0.64798486 0.5699316 0.71618336 0.915281737889348 0.09010212
0.4221089 0.6040181 1.7739195 1.873933870482078 2.9745712
0.3317038 0.5711894 0.5314791 0.7802098407060215 2.8005674
0.5562211 0.65853286 0.742947 0.9927919003730283 2.7568486
0.51004 0.71996975 0.6685923 0.9825335035362861 3.1397266
0.34749612 0.6511994 0.79292405 1.026055169702484 2.6908426
0.3052703 0.6234328 0.59193146 0.8596809536162227 2.9775603
0.33301 0.6212462 0.6951316 0.9322847263070744 4.503563
0.3246427 0.7008807 1.8170137 1.9475042413119357 2.8925056
0.30517653 0.5981583 0.6792712 0.9050982160647384 2.6729274
0.57531154 0.6433916 0.6105513 0.8869755578914991 2.612042
0.39041927 0.6415863 0.8557276 1.069533907188308 2.9942322
0.3104599 0.7079475 0.6021585 0.9294000710220753 2.7331262
0.34477833 0.59084845 0.7273929 0.9371244950086421 2.7623203
0.4304364 0.62379616 0.7950999 1.0105966361836327 2.668627
0.4100587 0.5203582 0.75407356 0.9161875223921868 2.5797856
0.34979153 0.6003189 0.8164436 1.013391827246093 0.6946132
0.3038238 0.6066733 0.8356053 1.032612565118449 2.792767
0.5338642 0.68946326 0.5538976 0.8843993382424269 2.9705365
0.42609 0.613943 0.77718157 0.9904226993050215 0.64092636
0.35433304 0.6260719 0.75056005 0.9773977446182516 1.1331553
0.30713502 0.6327115 0.5997864 0.8718185488566025 2.858329
0.55972624 0.63734806 0.6111107 0.8829885661679875 -0.07437609
0.48382622 0.6129047 0.5174988 0.8021578238109677 2.8442185
0.35367772 0.560994 0.66386104 0.8691523519003466 2.6725004
0.41356048 0.5080483 0.68411267 0.852128636866527 2.9638128
0.5294253 0.49642068 0.61781037 0.7925422160219233 2.9621508
0.41344348 0.5082898 0.6216799 0.8030220500108636 3.036826
0.7559382 0.49507493 0.88693124 1.015749058115788 0.594615
0.4532705 0.58697444 0.81989604 1.0083493717483891 1.4075105
0.6184016 0.5531937 0.7712231 0.9491092320437021 0.6570731
0.30375424 0.5446904 0.8231477 0.9870459635466565 1.6287637
0.6451693 0.5327185 0.72946537 0.9032766300671212 1.1583112
0.7719298 0.5090997 0.7830562 0.9340018812810016 1.1740384
0.35955524 0.4796445 0.7428078 0.8842071387375746 1.7033955
0.5260615 0.5112241 0.68245804 0.8527010384726104 1.4601194
0.52190554 0.61999315 0.5708766 0.8427880066002446 2.3870466
0.4860164 0.5276997 0.6660025 0.8497213355647919 2.248847
0.51274824 0.52184665 0.6323358 0.8198612606911452 2.521365
0.45296112 0.47729465 0.606261 0.7715974362738631 2.3175855
0.42204097 0.6740754 0.69446385 0.9678107907874757 2.4486856
0.5669922 0.5313299 0.67292607 0.8574035920646494 2.3241632
0.36111966 0.6243449 0.6071246 0.8708655909597647 2.4616215
0.59432226 0.57303894 0.8289143 1.007706570048377 2.1792974
0.57181925 0.58711827 0.67335 0.8933689278716093 2.507001
0.51582646 0.63725734 0.8389503 1.0535342657910383 2.2139378
0.55530155 0.59960604 0.73200107 0.9462309229954776 2.212517
0.34201765 0.60824096 0.7200146 0.9425380756771884 2.2824764
0.35687467 0.57719946 0.6912336 0.9005348603079293 2.6210847
0.42669693 0.50146145 0.6903388 0.853247489100645 2.584526
0.36396486 0.62936765 0.7749103 0.9982933143296321 2.0952134
0.5376156 0.5444738 0.6527944 0.8500542889816838 2.2339294
0.3994256 0.59468436 0.72800165 0.9400190841482566 2.7170465
0.40904886 0.525145 0.6443776 0.8312639450394994 2.4218683
0.42492244 0.5332269 0.6901816 0.8721706422374628 2.6512375
0.3507159 0.53214025 0.58024555 0.7873107046864066 2.5111713
0.31117722 0.569964 0.49167463 0.7527302875021796 2.8284912
0.38853306 0.51374435 0.53079194 0.7386970761830103 2.4655862
0.4512531 0.5774308 0.68436855 0.8954253746367848 2.620463
0.4474245 0.5542588 0.7646046 0.9443638352668877 2.1219354
0.6311238 0.6914186 0.5965137 0.9131748095014324 1.4695337
0.5877144 0.4877815 0.7858467 0.9249247520357565 2.0153477
0.5188129 0.59393436 0.83917296 1.0280901152191337 2.114738
0.35487264 0.5680648 0.73826724 0.931523569618696 0.5830034
0.30786338 0.61531657 0.4927798 0.7883186989273382 1.1150521
0.39657176 0.52642465 0.7266488 0.8972967120022031 2.470673
0.38179174 0.56632155 0.70073795 0.9009737786680654 2.4227817
0.35357344 0.56342125 0.76383966 0.949154635803319 2.9192073
0.5064774 0.61295694 0.93852323 1.1209558807559097 1.5606362
0.5438176 0.62006176 0.8855929 1.0810880440490964 2.4798489
0.62827927 0.57845306 0.9249386 1.0909259304459213 2.160953
0.39248416 0.5469054 0.74880546 0.9272621639520409 2.6153197
0.69069374 0.5573008 0.87954265 1.0412393583598851 2.0613096
0.6115513 0.6393235 0.85692006 1.0691335268798958 4.8237453
0.46171692 0.6080167 0.6441192 0.8857617696765561 1.5338055
0.38653892 0.62787473 0.7716679 0.9948356612032292 4.4904947
0.6445091 0.6580431 0.77822274 1.0191424567548637 1.4941841
0.6216666 0.6324587 0.62484616 0.8890650958675306 2.418679
0.37767598 0.6537786 0.67519975 0.9398516723603322 1.6385978
0.4979834 0.6983788 0.6047448 0.9238231570088077 1.684779
0.46938792 0.5969808 0.77278346 0.97651440311246 1.4727436
0.425991 0.6169637 0.74114233 0.9643319815177773 0.58902586
0.36469987 0.5532439 0.79299253 0.9669105231793956 1.8574442
0.35217515 0.6039816 0.80952656 1.0100133949751235 1.8966451
0.514418 0.58090854 0.67421496 0.8899553692803438 5.086106
0.48313716 0.5800258 0.9445576 1.1084308636329288 2.4112375
0.30931073 0.6064312 0.792253 0.9977092134401863 2.8539543
0.5186288 0.5711036 0.7997921 0.9827648193728706 1.6925951
0.4308822 0.5757116 0.7440095 0.9407411814065197 4.742725
0.34500247 0.6364455 0.8499715 1.0618447920177436 2.1954634
0.58179015 0.62560683 0.8910966 1.0887777933280618 1.9014058
0.35614246 0.577357 0.74534583 0.9428050938189877 4.4172225
0.70454 0.7314714 0.9611289 1.2078158596924793 1.6731392
0.661207 0.6979049 0.91759807 1.1528475419858717 1.8376876
0.66932315 0.65831053 0.954342 1.159371158562643 1.6964658
0.35567272 0.6493741 0.59587145 0.8813339612747453 1.3172952
0.3359854 0.69453406 1.6731206 1.8115491016965746 3.572219
0.7182755 0.6161738 0.8926258 1.0846432444765866 1.9574846
0.35298288 0.5623475 0.81998265 0.9942867868594631 4.5758944
0.61302227 0.5574066 0.87556535 1.0379387077360809 1.5863603
0.5866307 0.6350595 0.81999475 1.037155696315779 2.1120448
0.6837317 0.6106839 0.8939878 1.0826582761644543 2.0030136
0.43781322 0.6857643 0.87477905 1.1115354535638613 1.831565
0.717991 0.6181723 0.8838379 1.0785668062185019 1.7293698
0.587575 0.6734216 0.95327044 1.1671423396472747 2.1296597
0.56635547 0.57517153 0.64978236 0.8677784049205112 1.3709235
0.62058777 0.6152754 0.82588816 1.0298810600383048 1.885604
0.47494975 0.5155667 0.64079064 0.822448565141594 2.7518315
0.40744373 0.5896151 0.7017235 0.9165489092240948 1.8302693
0.6769259 0.6945064 0.7762443 1.0415826509290709 1.621198
0.5813268 0.5740029 0.70383066 0.9082163820016984 -0.54698586
0.5223137 0.54485303 0.7646629 0.938921867414662 1.8674394
0.5108813 0.5420499 0.81196624 0.9762721125873959 1.9279959
0.5082538 0.5882054 0.86139816 1.0430687559951533 1.2262516
0.6212275 0.64578676 0.75524575 0.9936984714608011 1.3792455
0.6128482 0.5838489 0.83725846 1.0207258219773947 1.9688025
0.5777132 0.6770237 0.7489254 1.0095793148206922 1.6394671
0.5162564 0.58004236 0.8922125 1.0641862167159781 1.6878496
0.467364 0.67967457 0.75947446 1.0191952674285747 1.5173061
0.31080672 0.6311178 0.81452525 1.0304179447308575 4.3743114
0.7254406 0.6160157 0.8329387 1.035983694205968 5.078044
0.38859153 0.6279271 0.78578067 1.0058547529095867 1.4239349
0.6695395 0.59724605 0.8213108 1.0155069135827801 4.955263
0.56196517 0.57063025 0.8912867 1.0583056518859382 1.4632764
0.30026412 0.5686044 0.82265663 1.0000374310163784 1.6390487
0.58414286 0.61964583 0.7876395 1.002166130520857 2.078256
0.45348966 0.57666755 0.74885684 0.9451624223101124 1.3052449
0.43308434 0.57095575 0.84750015 1.021884001246014 1.1954688
0.71174765 0.5303057 0.84139043 0.9945662211392468 1.3653581
0.5810975 0.5765187 0.80198777 0.9877034786491008 1.2466061
0.43357873 0.58792996 0.7015138 0.9153050185783751 1.8093752
0.31488228 0.6930848 1.6694304 1.8075852022891052 3.665698
0.565839 0.6285293 0.82645845 1.0383076040857109 1.9268476
0.5259884 0.5627639 0.94968694 1.1039060189043737 1.4387008
0.48772597 0.5663246 0.83523333 1.0091274465746018 1.4685286
0.6141872 0.6697896 0.97668356 1.184284122171142 4.781228
0.5558761 0.58492106 0.9361125 1.1038293983181597 0.6710934
0.4039334 0.6402413 0.7111231 0.9568725142892037 1.6835487
0.7086241 0.6483856 0.96733326 1.164533174329688 1.3764912
0.67794317 0.6051777 0.6743946 0.9061170677819825 2.43628
0.59113693 0.675717 0.85981315 1.0935593575134142 1.6158687
0.7304082 0.6469532 0.6985289 0.9520982308477796 2.7888331
0.6838977 0.5835702 0.87034506 1.04788102733358 1.8620436
0.5794239 0.57609326 0.9487095 1.109924824892588 1.459629
0.76186866 0.5719796 0.83804387 1.014632047753966 1.8233993
0.6867429 0.66374874 0.8664773 1.0914876701333092 1.9155211
0.65510726 0.6118766 0.9119795 1.098225618984037 1.2421365
0.74690115 0.6545627 0.982659 1.1807078313168946 0.5305928
0.64699787 0.5986582 0.8172741 1.0130787549298355 1.8884687
0.48346093 0.580516 0.709984 0.9171020312022954 1.595939
0.74969774 0.5799254 0.8325986 1.0146595400807685 1.6457226
0.6687034 0.6551474 0.98858374 1.1859662541257183 1.0965979
0.62388587 0.5914358 0.7888779 0.985963810782753 1.6399919
0.6324232 0.56542015 0.797805 0.97785110904572 1.0831568
0.58666146 0.654408 0.93149775 1.138392680833306 0.6546043
0.3189091 0.70197463 1.6962461 1.8357612038236317 3.4480495
0.64037895 0.6524988 0.93922156 1.143630991930144 4.478014
0.5813992 0.6489436 0.96974325 1.1668461025850496 1.0915743
0.6753135 0.72260445 0.8268475 1.0981046907721286 0.83183706
0.67015743 0.61284715 0.8639841 1.0592686940196363 0.3644249
0.46192053 0.58915055 0.7745128 0.9731230936785127 1.670657
0.64335114 0.6173874 0.85691625 1.05615939818278 1.0108738
0.6322186 0.56498814 0.81717616 0.993472941181322 1.9631615
0.62099516 0.598826 0.8688059 1.0551853841462038 1.478174
0.6490563 0.6212369 0.82347405 1.0315254883827585 1.0954
0.57584316 0.61667514 0.84714365 1.047826590689308 4.8546934
0.53442997 0.56205326 0.81080115 0.9865608771633737 1.2389628
0.6826206 0.66246694 1.034283 1.22825234022331 1.1251721
0.6204824 0.5473586 0.9286572 1.077963609640326 1.271795
0.5766346 0.5985476 0.90795547 1.0874936048823898 1.8802962
0.81448346 0.5593913 0.9158099 1.0731386060079904 1.4282259
0.60400647 0.59509337 0.9267954 1.1014017840081267 2.9590862
0.5806126 0.5187899 0.8613985 1.0055597247838748 1.4182714
